establecimiento_nombre,localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,tipologia_id,tipologia_sigla,cp,domicilio,sitio_web,longitud,latitud
TRONCOSO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,SANTA FE 2076,,-60.65127956,-32.94265563
ULRICH,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,RIVAROLA 7969,,-60.7301128,-32.9665278
UMANSKY,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,SE SAN MARTIN JOSE GRL AV 3998,,,
VALLES,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,ALSINA 2020,,-60.68008587,-32.9541076
VASALLO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,PERON JUAN DOMINGO PRES AV 4067,,,
VERONICA LAZARTE,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,CASIANO CASAS AV 1870,,-60.70812549,-32.90172037
VILAGGI,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,OROO NICASIO BV 1215,,,
VECELLIO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,RONDEAU BV 774,,-60.6885731,-32.90767857
VITANTONIO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,MITRE BARTOLOME 984,,,
MEROI,82119080000,PUERTO GENERAL SAN MARTIN,82,SANTA FE,119,SAN LORENZO,80,70,FARMACIA,2202,CORDOBA 857,,-60.73578879,-32.71669669
SINDICATO DE OBREROS Y EMP. ACEITEROS,82119080000,PUERTO GENERAL SAN MARTIN,82,SANTA FE,119,SAN LORENZO,80,70,FARMACIA,2202,CORDOBA 1109,,-60.73850129,-32.71622351
VOLGUEIN,82119080000,PUERTO GENERAL SAN MARTIN,82,SANTA FE,119,SAN LORENZO,80,70,FARMACIA,2202,RUTA 11 KM 334 949,,,
BOSIO,82119080000,PUERTO GENERAL SAN MARTIN,82,SANTA FE,119,SAN LORENZO,80,70,FARMACIA,2202,SAN MARTIN 622,,-60.73026258,-32.71361509
DEL PUERTO,82119080000,PUERTO GENERAL SAN MARTIN,82,SANTA FE,119,SAN LORENZO,80,70,FARMACIA,2202,SAN MARTIN 168,,-60.73119845,-32.71776338
PELOSI,82119080000,PUERTO GENERAL SAN MARTIN,82,SANTA FE,119,SAN LORENZO,80,70,FARMACIA,2202,SAN MARTIN 378,,-60.73079167,-32.71587617
MAROZZI,82119090000,PUJATO,82,SANTA FE,119,SAN LORENZO,90,70,FARMACIA,2123,BV. COLON 928,,-61.04407063,-33.01589059
FIORI,82119090000,PUJATO,82,SANTA FE,119,SAN LORENZO,90,70,FARMACIA,2123,J. R. RODRIGUEZ 567,,,
PENNACCHIONI,82119090000,PUJATO,82,SANTA FE,119,SAN LORENZO,90,70,FARMACIA,2123,J. R. RODRIGUEZ 1199,,,
RODRIGUEZ,82119090000,PUJATO,82,SANTA FE,119,SAN LORENZO,90,70,FARMACIA,2123,J. R. RODRIGUEZ 943,,,
JANDIRIZ,82119090000,PUJATO,82,SANTA FE,119,SAN LORENZO,90,70,FARMACIA,2123,SAN MARTIN 646,,-61.04252468,-33.01863227
WINKER,82119100000,RICARDONE,82,SANTA FE,119,SAN LORENZO,100,70,FARMACIA,2201,CAFFERATA 490,,,
CLARI,82119100000,RICARDONE,82,SANTA FE,119,SAN LORENZO,100,70,FARMACIA,2201,URBANO IRIONDO 648,,-60.78299721,-32.77100445
TRIONFETTI,82119110000,ROLDAN,82,SANTA FE,119,SAN LORENZO,110,70,FARMACIA,2134,ALBERDI 402,,-60.90546263,-32.90386328
TORNABENE,82119110000,ROLDAN,82,SANTA FE,119,SAN LORENZO,110,70,FARMACIA,2134,CATAMARCA 788,,-60.90996016,-32.90532385
BUSTAMANTE,82119110000,ROLDAN,82,SANTA FE,119,SAN LORENZO,110,70,FARMACIA,2134,GRAL. LOPEZ 753,,,
ALBINOLI,82119110000,ROLDAN,82,SANTA FE,119,SAN LORENZO,110,70,FARMACIA,2134,SAN MARTIN 818,,-60.90907942,-32.90024035
CAPDEVILA,82119110000,ROLDAN,82,SANTA FE,119,SAN LORENZO,110,70,FARMACIA,2134,URQUIZA 207,,-60.90774371,-32.90163602
MARTINEZ,82028180000,RUEDA,82,SANTA FE,28,CONSTITUCIÓN,180,70,FARMACIA,2921,DR. PEDRO RUEDA 738,,,
MIGUEL,82042220000,RUFINO,82,SANTA FE,42,GENERAL LÓPEZ,220,70,FARMACIA,6100,IRIGOYEN 576,,-62.71147775,-34.26761608
HOSP.PROV.SAMCO,82042220000,RUFINO,82,SANTA FE,42,GENERAL LÓPEZ,220,70,FARMACIA,6100,ALEM VIEYRA 1261,,,
GUARAGNA,82042220000,RUFINO,82,SANTA FE,42,GENERAL LÓPEZ,220,70,FARMACIA,6100,ANGEL MEUNIER 90,,,
BELEN,82042220000,RUFINO,82,SANTA FE,42,GENERAL LÓPEZ,220,70,FARMACIA,6100,AV. COBO 698,,,
CENTRAL,82042220000,RUFINO,82,SANTA FE,42,GENERAL LÓPEZ,220,70,FARMACIA,6100,AVDA. COBO 120,,,
LUHACES,82042220000,RUFINO,82,SANTA FE,42,GENERAL LÓPEZ,220,70,FARMACIA,6100,DR. E. CARBALLERA 289,,,
SANTA FE,82042220000,RUFINO,82,SANTA FE,42,GENERAL LÓPEZ,220,70,FARMACIA,6100,EVA PERON 120,,-62.71338769,-34.264159
FARMA FREE,34049010000,CLORINDA,34,FORMOSA,49,PILCOMAYO,10,70,FARMACIA,3610,calle soldado coronel 332,,-57.70955086,-25.28792036
VARELA,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,MORENO MARIANO 3096,,,
VIDA,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,PROVINCIAS UNIDAS AV 174,,-60.71315729,-32.93037717
VALLECILLO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,ROUILLON 2520,,-60.70156873,-32.9579895
FARMACIA RUCCI,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,SAN JUAN 497,,-60.6306598,-32.951814
VILETTO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,SARMIENTO DOMINGO FAUSTINO PRES 1416,,,
VESCIO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,VELEZ SARSFIELD 369,,-60.66878233,-32.92473816
VIAMONTE,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,VIAMONTE 906,,-60.64026155,-32.96577595
VAZQUEZ,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,VIRASORO 1554,,-60.65041178,-32.96877479
YOCCO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,SEGUI JUAN FRANCISCO BV 3659,,,
ZANNI,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,AMENABAR 5391,,-60.69626494,-32.96353712
ZALVIDEA NAVARRO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,PROVINCIAS UNIDAS BIS AV 984,,-60.71383933,-32.91725486
ZAETA,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,MENDOZA AV 847,,,
AMARILLA,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,ALVAREZ CONDARCO BIS 790,,-60.75612231,-32.92065071
ALBERDI,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,70,FARMACIA,2000,ALBERDI 669,,-60.68209901,-32.91981871
